order_item_id,order_id,product_id,user_id,quantity,item_price,item_total,order_date,order_status,total_amount,name,email,gender,city,signup_date,product_name,category,brand,price,rating,month,revenue
I00022074,O00010191,P000428,U006313,1,135.76,135.76,2025-04-19 02:10:17.152964,processing,671.45,Jonathan Padilla,frenchlouis@example.com,Female,North Ashleeside,2024-07-26,Zenith Stay,Beauty,Zenith,135.76,3.11,2025-04,135.76
I00022075,O00010192,P001645,U007357,1,223.28,223.28,2024-02-18 17:06:58.401986,returned,223.28,Denise Robinson,jaredvelazquez@example.net,Female,Guerraview,2024-10-20,Nimbus Much,Sports,Nimbus,223.28,3.42,2024-02,223.28
I00022076,O00010193,P001853,U000814,1,351.45,351.45,2025-11-11 11:36:12.291547,returned,351.45,Roberto Lynch,ywolf@example.com,Other,Port Patrickland,2024-11-17,Orion After,Electronics,Orion,351.45,3.22,2025-11,351.45
I00022077,O00010194,P000545,U000147,3,55.49,166.47,2025-06-05 00:04:50.478246,processing,743.74,Michael Jones,jessicafuller@example.net,Male,Dennisstad,2025-05-26,Pulse Understand,Sports,Pulse,55.49,3.04,2025-06,166.47
I00022078,O00010194,P001614,U000147,1,97.47,97.47,2025-06-05 00:04:50.478246,processing,743.74,Michael Jones,jessicafuller@example.net,Male,Dennisstad,2025-05-26,Solace Create,Clothing,Solace,97.47,2.92,2025-06,97.47
I00022079,O00010194,P000834,U000147,1,479.8,479.8,2025-06-05 00:04:50.478246,processing,743.74,Michael Jones,jessicafuller@example.net,Male,Dennisstad,2025-05-26,Zenith Need,Electronics,Zenith,479.8,4.64,2025-06,479.8
I00022080,O00010195,P001811,U001609,1,197.07,197.07,2025-04-11 06:31:52.791557,completed,197.07,Christopher Bryant,rachelcastillo@example.com,Male,Juliestad,2024-12-20,Everest Child,Sports,Everest,197.07,2.53,2025-04,197.07
I00022081,O00010196,P001841,U009495,1,58.53,58.53,2024-05-29 15:32:10.560061,shipped,1409.37,Gary Martin,john81@example.com,Male,East Carlstad,2024-08-21,Willow Local,Toys,Willow,58.53,3.05,2024-05,58.53
I00022082,O00010196,P000664,U009495,2,675.42,1350.84,2024-05-29 15:32:10.560061,shipped,1409.37,Gary Martin,john81@example.com,Male,East Carlstad,2024-08-21,Harbor Size,Automotive,Harbor,675.42,3.75,2024-05,1350.84
I00022083,O00010197,P000168,U004772,1,298.04,298.04,2025-03-27 02:21:32.130693,cancelled,655.91,Michael Collins,yatesjocelyn@example.org,Male,Dennishaven,2025-04-19,Nimbus If,Sports,Nimbus,298.04,3.97,2025-03,298.04
I00022084,O00010197,P000029,U004772,1,357.87,357.87,2025-03-27 02:21:32.130693,cancelled,655.91,Michael Collins,yatesjocelyn@example.org,Male,Dennishaven,2025-04-19,Solace Player,Automotive,Solace,357.87,4.32,2025-03,357.87
I00022085,O00010198,P000560,U000695,1,16.86,16.86,2025-01-30 15:19:30.331461,completed,482.06,Andrew Foster,jacksonthomas@example.net,Male,Meltonfort,2024-10-23,Everest End,Toys,Everest,16.86,2.9,2025-01,16.86
I00022086,O00010198,P001853,U000695,1,351.45,351.45,2025-01-30 15:19:30.331461,completed,482.06,Andrew Foster,jacksonthomas@example.net,Male,Meltonfort,2024-10-23,Orion After,Electronics,Orion,351.45,3.22,2025-01,351.45
I00022087,O00010198,P000856,U000695,1,113.75,113.75,2025-01-30 15:19:30.331461,completed,482.06,Andrew Foster,jacksonthomas@example.net,Male,Meltonfort,2024-10-23,Acme Part,Sports,Acme,113.75,4.22,2025-01,113.75
I00022088,O00010199,P001951,U003963,1,44.57,44.57,2025-07-05 06:45:39.126189,cancelled,106.11,Virginia Nelson,linda70@example.org,Male,Wendytown,2025-09-19,Willow Perform,Pet Supplies,Willow,44.57,3.5,2025-07,44.57
I00022089,O00010199,P001764,U003963,2,30.77,61.54,2025-07-05 06:45:39.126189,cancelled,106.11,Virginia Nelson,linda70@example.org,Male,Wendytown,2025-09-19,Willow Maintain,Pet Supplies,Willow,30.77,4.69,2025-07,61.54
I00022090,O00010200,P001750,U005255,1,61.35,61.35,2024-01-05 11:58:47.415250,processing,61.35,Kari Reese,baileyrobert@example.org,Other,Lake Jamesborough,2025-06-26,Solace Possible,Books,Solace,61.35,2.87,2024-01,61.35
I00022091,O00010201,P001007,U003098,1,182.33,182.33,2024-02-10 14:56:46.202774,cancelled,182.33,Daniel Sosa,morganedward@example.net,Other,Rebekahbury,2024-11-05,Acme Pm,Clothing,Acme,182.33,3.84,2024-02,182.33
I00022092,O00010202,P001108,U008312,1,12.42,12.42,2024-09-30 01:09:25.538828,completed,12.42,Sarah Arias,charper@example.net,Male,Delgadoborough,2025-10-12,Harbor Decade,Sports,Harbor,12.42,4.14,2024-09,12.42
I00022093,O00010203,P001595,U004624,1,214.62,214.62,2024-03-09 20:25:14.713933,completed,681.52,Randy Carpenter,charles00@example.net,Female,North Amanda,2024-03-27,Pulse Direction,Home & Kitchen,Pulse,214.62,4.62,2024-03,214.62
I00022094,O00010203,P001603,U004624,2,233.45,466.9,2024-03-09 20:25:14.713933,completed,681.52,Randy Carpenter,charles00@example.net,Female,North Amanda,2024-03-27,NeoTech Week,Sports,NeoTech,233.45,4.4,2024-03,466.9
I00022095,O00010204,P001031,U008014,2,82.85,165.7,2025-03-05 00:09:52.125964,completed,217.88,Michael Parker,dmoore@example.com,Other,Petersonfort,2025-09-26,Solace Group,Pet Supplies,Solace,82.85,4.23,2025-03,165.7
I00022096,O00010204,P001194,U008014,2,15.63,31.26,2025-03-05 00:09:52.125964,completed,217.88,Michael Parker,dmoore@example.com,Other,Petersonfort,2025-09-26,Solace Part,Pet Supplies,Solace,15.63,3.43,2025-03,31.26
I00022097,O00010204,P000724,U008014,1,20.92,20.92,2025-03-05 00:09:52.125964,completed,217.88,Michael Parker,dmoore@example.com,Other,Petersonfort,2025-09-26,Zenith Forget,Groceries,Zenith,20.92,4.51,2025-03,20.92
I00022098,O00010205,P000432,U006680,1,58.1,58.1,2025-02-04 02:00:57.491796,cancelled,58.1,Matthew Freeman,lturner@example.com,Male,North Benjamin,2024-02-15,Harbor Develop,Pet Supplies,Harbor,58.1,3.07,2025-02,58.1
I00022099,O00010206,P000953,U001322,1,163.08,163.08,2024-08-13 04:19:11.928448,shipped,301.4,Victor Graham,tonywade@example.com,Female,North Stephaniefort,2025-02-19,Everest Century,Sports,Everest,163.08,4.47,2024-08,163.08
I00022100,O00010206,P001175,U001322,1,22.4,22.4,2024-08-13 04:19:11.928448,shipped,301.4,Victor Graham,tonywade@example.com,Female,North Stephaniefort,2025-02-19,Orion Among,Toys,Orion,22.4,3.78,2024-08,22.4
I00022101,O00010206,P001669,U001322,1,115.92,115.92,2024-08-13 04:19:11.928448,shipped,301.4,Victor Graham,tonywade@example.com,Female,North Stephaniefort,2025-02-19,Solace Media,Toys,Solace,115.92,3.12,2024-08,115.92
I00022102,O00010207,P001692,U006240,2,108.67,217.34,2025-09-19 01:43:57.581571,returned,277.67,Jesse Castillo,dbarnes@example.org,Female,Robersontown,2024-08-18,Acme Effect,Automotive,Acme,108.67,4.64,2025-09,217.34
I00022103,O00010207,P000480,U006240,1,60.33,60.33,2025-09-19 01:43:57.581571,returned,277.67,Jesse Castillo,dbarnes@example.org,Female,Robersontown,2024-08-18,Harbor Enjoy,Pet Supplies,Harbor,60.33,4.31,2025-09,60.33
I00022104,O00010208,P000302,U007605,1,47.73,47.73,2024-02-10 20:57:16.369965,cancelled,585.59,Ashley Nolan,nblack@example.net,Male,North Valerieside,2025-06-23,Zenith Together,Pet Supplies,Zenith,47.73,4.42,2024-02,47.73
I00022105,O00010208,P001096,U007605,1,259.72,259.72,2024-02-10 20:57:16.369965,cancelled,585.59,Ashley Nolan,nblack@example.net,Male,North Valerieside,2025-06-23,Acme Idea,Sports,Acme,259.72,3.35,2024-02,259.72
I00022106,O00010208,P001975,U007605,1,278.14,278.14,2024-02-10 20:57:16.369965,cancelled,585.59,Ashley Nolan,nblack@example.net,Male,North Valerieside,2025-06-23,Orion Mouth,Sports,Orion,278.14,4.22,2024-02,278.14
I00022107,O00010209,P000500,U004660,3,38.54,115.62,2024-08-24 11:39:59.349482,completed,115.62,Kimberly Pineda,qcarpenter@example.net,Other,Wendyland,2025-08-11,NeoTech Security,Beauty,NeoTech,38.54,2.54,2024-08,115.62
I00022108,O00010210,P001982,U003521,1,835.66,835.66,2025-07-05 23:48:43.547613,processing,1264.72,Christine Perry,daniellerodriguez@example.org,Male,New Peterland,2025-09-26,Harbor Better,Electronics,Harbor,835.66,4.29,2025-07,835.66
I00022109,O00010210,P000570,U003521,2,108.5,217.0,2025-07-05 23:48:43.547613,processing,1264.72,Christine Perry,daniellerodriguez@example.org,Male,New Peterland,2025-09-26,Astra Where,Automotive,Astra,108.5,2.68,2025-07,217.0
I00022110,O00010210,P000318,U003521,1,91.92,91.92,2025-07-05 23:48:43.547613,processing,1264.72,Christine Perry,daniellerodriguez@example.org,Male,New Peterland,2025-09-26,Willow Position,Pet Supplies,Willow,91.92,4.25,2025-07,91.92
I00022111,O00010210,P000785,U003521,1,111.12,111.12,2025-07-05 23:48:43.547613,processing,1264.72,Christine Perry,daniellerodriguez@example.org,Male,New Peterland,2025-09-26,Orion Down,Toys,Orion,111.12,2.82,2025-07,111.12
I00022112,O00010210,P000084,U003521,2,4.51,9.02,2025-07-05 23:48:43.547613,processing,1264.72,Christine Perry,daniellerodriguez@example.org,Male,New Peterland,2025-09-26,Orion Firm,Groceries,Orion,4.51,4.44,2025-07,9.02
I00022113,O00010211,P001146,U003161,1,697.07,697.07,2025-05-14 10:32:28.202795,completed,1511.46,Anthony Powell,wcook@example.com,Male,South Christopherside,2025-06-04,Harbor Return,Electronics,Harbor,697.07,4.69,2025-05,697.07
I00022114,O00010211,P001239,U003161,1,15.79,15.79,2025-05-14 10:32:28.202795,completed,1511.46,Anthony Powell,wcook@example.com,Male,South Christopherside,2025-06-04,Zenith Environmental,Groceries,Zenith,15.79,3.79,2025-05,15.79
I00022115,O00010211,P001731,U003161,1,798.6,798.6,2025-05-14 10:32:28.202795,completed,1511.46,Anthony Powell,wcook@example.com,Male,South Christopherside,2025-06-04,GreenLeaf Glass,Electronics,GreenLeaf,798.6,4.48,2025-05,798.6
I00022116,O00010212,P001611,U002530,1,1028.88,1028.88,2024-09-26 01:39:02.423308,returned,1028.88,Robin Hunter,berrypatricia@example.net,Male,South Alyssaburgh,2024-05-29,Willow Benefit,Electronics,Willow,1028.88,2.86,2024-09,1028.88
I00022117,O00010213,P001244,U004298,2,25.57,51.14,2024-05-04 03:41:34.597859,returned,51.14,Julie Anderson,robinsonkatherine@example.com,Male,Gibsonburgh,2024-07-11,Zenith Reduce,Books,Zenith,25.57,4.53,2024-05,51.14
I00022118,O00010214,P001226,U003889,3,188.55,565.65,2025-05-04 15:23:24.588012,returned,565.65,Emily Hayes,mercedesortega@example.net,Male,South Franciscobury,2024-03-18,Willow Surface,Home & Kitchen,Willow,188.55,3.88,2025-05,565.65
I00022119,O00010215,P001299,U006364,1,84.37,84.37,2024-07-06 02:29:24.670702,shipped,121.29,Stephanie Schmitt,vickie71@example.org,Female,North Scottland,2025-04-11,Everest College,Toys,Everest,84.37,4.85,2024-07,84.37
I00022120,O00010215,P001435,U006364,1,36.92,36.92,2024-07-06 02:29:24.670702,shipped,121.29,Stephanie Schmitt,vickie71@example.org,Female,North Scottland,2025-04-11,Harbor Eye,Books,Harbor,36.92,4.58,2024-07,36.92
I00022121,O00010216,P000767,U000909,2,327.68,655.36,2025-04-15 00:40:24.067932,processing,655.36,Sandra Gillespie,munozgregory@example.net,Male,Carolchester,2024-03-21,Everest Family,Automotive,Everest,327.68,2.61,2025-04,655.36
I00022122,O00010217,P001235,U004267,1,11.4,11.4,2024-02-20 23:55:05.306939,processing,11.4,Barry Rodriguez,leetina@example.com,Male,Greenville,2024-12-19,Everest Manage,Groceries,Everest,11.4,4.28,2024-02,11.4
I00022123,O00010218,P001865,U007448,2,46.77,93.54,2025-07-22 14:47:03.163045,processing,338.25,Laura Richards,moorejoann@example.org,Male,Tracyburgh,2025-11-05,Everest Mrs,Books,Everest,46.77,3.49,2025-07,93.54
I00022124,O00010218,P000060,U007448,3,81.57,244.71,2025-07-22 14:47:03.163045,processing,338.25,Laura Richards,moorejoann@example.org,Male,Tracyburgh,2025-11-05,Nimbus Interesting,Toys,Nimbus,81.57,2.56,2025-07,244.71
I00022125,O00010219,P000225,U009623,1,527.87,527.87,2025-03-13 22:24:12.733733,cancelled,527.87,Casey Glass,cmartinez@example.com,Male,Port Shelby,2024-11-17,GreenLeaf Newspaper,Electronics,GreenLeaf,527.87,3.96,2025-03,527.87
I00022126,O00010220,P000315,U007257,1,1620.72,1620.72,2025-08-09 22:52:44.880877,shipped,1871.28,Grace Hudson,joneswilliam@example.com,Other,Brownland,2024-05-28,Acme Room,Electronics,Acme,1620.72,4.3,2025-08,1620.72
I00022127,O00010220,P000938,U007257,3,83.52,250.56,2025-08-09 22:52:44.880877,shipped,1871.28,Grace Hudson,joneswilliam@example.com,Other,Brownland,2024-05-28,GreenLeaf Remember,Books,GreenLeaf,83.52,2.52,2025-08,250.56
I00022128,O00010221,P000316,U000656,1,72.21,72.21,2025-01-30 11:18:58.017534,shipped,451.77,Gregory Phelps,dcasey@example.org,Male,Carolynland,2025-03-26,NeoTech Also,Toys,NeoTech,72.21,3.8,2025-01,72.21
I00022129,O00010221,P001681,U000656,1,6.08,6.08,2025-01-30 11:18:58.017534,shipped,451.77,Gregory Phelps,dcasey@example.org,Male,Carolynland,2025-03-26,Astra Compare,Books,Astra,6.08,2.81,2025-01,6.08
I00022130,O00010221,P001417,U000656,1,373.48,373.48,2025-01-30 11:18:58.017534,shipped,451.77,Gregory Phelps,dcasey@example.org,Male,Carolynland,2025-03-26,GreenLeaf Less,Automotive,GreenLeaf,373.48,4.59,2025-01,373.48
I00022131,O00010222,P000049,U000482,1,12.72,12.72,2024-08-15 00:07:13.061919,completed,50.88,Julie Kelley,christopher86@example.net,Female,Port Dennis,2024-11-21,NeoTech Help,Home & Kitchen,NeoTech,12.72,4.6,2024-08,12.72
I00022132,O00010222,P001596,U000482,1,38.16,38.16,2024-08-15 00:07:13.061919,completed,50.88,Julie Kelley,christopher86@example.net,Female,Port Dennis,2024-11-21,Pulse Eight,Beauty,Pulse,38.16,3.64,2024-08,38.16
I00022133,O00010223,P001963,U006358,1,172.17,172.17,2024-04-19 04:48:50.425750,shipped,172.17,Allen Patrick,carrillodawn@example.org,Male,Anthonybury,2024-05-02,Orion Give,Clothing,Orion,172.17,3.84,2024-04,172.17
I00022134,O00010224,P001983,U008733,2,11.12,22.24,2025-06-14 20:01:46.136913,completed,247.78,Dawn Rasmussen,dodsontanya@example.com,Female,Karaberg,2024-08-27,Willow Message,Home & Kitchen,Willow,11.12,3.89,2025-06,22.24
I00022135,O00010224,P001044,U008733,1,90.82,90.82,2025-06-14 20:01:46.136913,completed,247.78,Dawn Rasmussen,dodsontanya@example.com,Female,Karaberg,2024-08-27,Nimbus Every,Home & Kitchen,Nimbus,90.82,3.31,2025-06,90.82
I00022136,O00010224,P001877,U008733,1,63.71,63.71,2025-06-14 20:01:46.136913,completed,247.78,Dawn Rasmussen,dodsontanya@example.com,Female,Karaberg,2024-08-27,Orion Miss,Toys,Orion,63.71,3.93,2025-06,63.71
I00022137,O00010224,P000746,U008733,1,71.01,71.01,2025-06-14 20:01:46.136913,completed,247.78,Dawn Rasmussen,dodsontanya@example.com,Female,Karaberg,2024-08-27,Pulse Bad,Toys,Pulse,71.01,2.83,2025-06,71.01
I00022138,O00010225,P000056,U001608,1,16.78,16.78,2024-02-04 16:58:39.026009,returned,16.78,Robert Burns,jenniferford@example.org,Other,Port Thomas,2024-12-21,Astra One,Groceries,Astra,16.78,2.89,2024-02,16.78
I00022139,O00010226,P001104,U000179,1,85.64,85.64,2024-12-16 03:26:41.403903,completed,279.52,Joseph Rios,jennifersilva@example.org,Other,Hernandezbury,2025-02-12,Orion Vote,Toys,Orion,85.64,4.4,2024-12,85.64
I00022140,O00010226,P001059,U000179,2,64.95,129.9,2024-12-16 03:26:41.403903,completed,279.52,Joseph Rios,jennifersilva@example.org,Other,Hernandezbury,2025-02-12,Harbor Third,Beauty,Harbor,64.95,3.38,2024-12,129.9
I00022141,O00010226,P000645,U000179,1,63.98,63.98,2024-12-16 03:26:41.403903,completed,279.52,Joseph Rios,jennifersilva@example.org,Other,Hernandezbury,2025-02-12,Everest Try,Beauty,Everest,63.98,3.33,2024-12,63.98
I00022142,O00010227,P000855,U009531,1,366.84,366.84,2024-04-25 02:22:16.763860,shipped,366.84,Kristin Bradford,alvaradobrian@example.org,Female,Jeffberg,2025-07-14,Acme Room,Sports,Acme,366.84,3.4,2024-04,366.84
I00022143,O00010228,P000213,U009760,1,22.25,22.25,2024-03-13 10:48:33.244163,completed,22.25,Angela Nicholson,antonio39@example.net,Other,Douglasbury,2025-08-22,NeoTech Reason,Pet Supplies,NeoTech,22.25,3.05,2024-03,22.25
I00022144,O00010229,P001759,U007605,3,407.54,1222.62,2025-04-04 10:05:27.169490,processing,1368.04,Ashley Nolan,nblack@example.net,Male,North Valerieside,2025-06-23,NeoTech Story,Sports,NeoTech,407.54,4.58,2025-04,1222.62
I00022145,O00010229,P001067,U007605,1,98.53,98.53,2025-04-04 10:05:27.169490,processing,1368.04,Ashley Nolan,nblack@example.net,Male,North Valerieside,2025-06-23,GreenLeaf More,Sports,GreenLeaf,98.53,3.36,2025-04,98.53
I00022146,O00010229,P001311,U007605,1,46.89,46.89,2025-04-04 10:05:27.169490,processing,1368.04,Ashley Nolan,nblack@example.net,Male,North Valerieside,2025-06-23,Zenith Argue,Toys,Zenith,46.89,3.49,2025-04,46.89
I00022147,O00010230,P000963,U009820,1,40.92,40.92,2024-03-25 06:49:09.274342,returned,174.57,Shannon Finley,lauracook@example.net,Male,Teresamouth,2024-01-14,Zenith By,Toys,Zenith,40.92,2.96,2024-03,40.92
I00022148,O00010230,P000795,U009820,3,44.55,133.65,2024-03-25 06:49:09.274342,returned,174.57,Shannon Finley,lauracook@example.net,Male,Teresamouth,2024-01-14,GreenLeaf News,Books,GreenLeaf,44.55,4.53,2024-03,133.65
I00022149,O00010231,P000088,U005847,1,78.11,78.11,2024-08-07 10:51:42.894763,completed,78.11,Michael Robinson,abigailsmith@example.org,Female,Tonyfurt,2025-09-27,Everest As,Clothing,Everest,78.11,4.29,2024-08,78.11
I00022150,O00010232,P000632,U001003,1,874.11,874.11,2025-05-22 15:18:39.503007,shipped,874.11,Wayne Mullen,stephaniereeves@example.org,Other,South Brenda,2025-06-21,Solace Show,Automotive,Solace,874.11,3.87,2025-05,874.11
I00022151,O00010233,P000489,U009136,3,5.11,15.33,2025-06-17 20:14:36.461746,cancelled,15.33,Sherri Anderson,jriley@example.net,Male,Johnshire,2024-02-23,NeoTech Conference,Groceries,NeoTech,5.11,2.51,2025-06,15.33
I00022152,O00010234,P000317,U001889,1,101.71,101.71,2025-03-24 03:53:02.910362,shipped,101.71,Jennifer Robinson,danielthomas@example.com,Other,East Charles,2025-02-11,Zenith International,Home & Kitchen,Zenith,101.71,3.13,2025-03,101.71
I00022153,O00010235,P001077,U005119,1,114.4,114.4,2025-05-14 17:45:00.766084,cancelled,165.4,Ross Foster,vellis@example.com,Male,North Lynnberg,2024-03-09,Zenith Large,Clothing,Zenith,114.4,2.88,2025-05,114.4
I00022154,O00010235,P000533,U005119,1,11.41,11.41,2025-05-14 17:45:00.766084,cancelled,165.4,Ross Foster,vellis@example.com,Male,North Lynnberg,2024-03-09,Solace Republican,Pet Supplies,Solace,11.41,4.15,2025-05,11.41
I00022155,O00010235,P000072,U005119,1,39.59,39.59,2025-05-14 17:45:00.766084,cancelled,165.4,Ross Foster,vellis@example.com,Male,North Lynnberg,2024-03-09,GreenLeaf West,Groceries,GreenLeaf,39.59,3.02,2025-05,39.59
I00022156,O00010236,P001000,U008633,3,443.67,1331.01,2025-07-15 00:09:44.944876,cancelled,1390.56,Alex Macias,crystal07@example.org,Female,Port Charlesville,2024-07-04,Solace Never,Electronics,Solace,443.67,4.2,2025-07,1331.01
I00022157,O00010236,P000125,U008633,1,59.55,59.55,2025-07-15 00:09:44.944876,cancelled,1390.56,Alex Macias,crystal07@example.org,Female,Port Charlesville,2024-07-04,Orion Gas,Beauty,Orion,59.55,4.01,2025-07,59.55
I00022158,O00010237,P001055,U004204,1,123.01,123.01,2025-05-08 05:56:26.889826,shipped,171.16,Michael Dunn,angelagriffin@example.net,Other,East Kari,2025-02-24,Harbor Wonder,Clothing,Harbor,123.01,4.87,2025-05,123.01
I00022159,O00010237,P001356,U004204,1,48.15,48.15,2025-05-08 05:56:26.889826,shipped,171.16,Michael Dunn,angelagriffin@example.net,Other,East Kari,2025-02-24,Zenith Center,Toys,Zenith,48.15,2.52,2025-05,48.15
I00022160,O00010238,P001919,U002669,1,40.84,40.84,2024-02-02 10:22:59.798683,shipped,40.84,Jennifer Acosta,ealexander@example.net,Female,Abigailtown,2024-08-02,GreenLeaf Look,Beauty,GreenLeaf,40.84,4.01,2024-02,40.84
I00022161,O00010239,P000384,U001676,1,596.56,596.56,2025-04-13 09:34:11.191836,cancelled,977.97,David Green,paynestephanie@example.net,Other,Port Richardside,2025-06-12,Nimbus Take,Automotive,Nimbus,596.56,2.69,2025-04,596.56
I00022162,O00010239,P001923,U001676,2,38.31,76.62,2025-04-13 09:34:11.191836,cancelled,977.97,David Green,paynestephanie@example.net,Other,Port Richardside,2025-06-12,Solace Surface,Toys,Solace,38.31,3.16,2025-04,76.62
I00022163,O00010239,P001406,U001676,1,10.45,10.45,2025-04-13 09:34:11.191836,cancelled,977.97,David Green,paynestephanie@example.net,Other,Port Richardside,2025-06-12,Acme Far,Books,Acme,10.45,2.74,2025-04,10.45
I00022164,O00010239,P000792,U001676,1,228.3,228.3,2025-04-13 09:34:11.191836,cancelled,977.97,David Green,paynestephanie@example.net,Other,Port Richardside,2025-06-12,Zenith Might,Sports,Zenith,228.3,3.99,2025-04,228.3
I00022165,O00010239,P000332,U001676,2,33.02,66.04,2025-04-13 09:34:11.191836,cancelled,977.97,David Green,paynestephanie@example.net,Other,Port Richardside,2025-06-12,GreenLeaf Painting,Beauty,GreenLeaf,33.02,4.55,2025-04,66.04
I00022166,O00010240,P001371,U003347,3,173.25,519.75,2025-06-03 20:41:23.117958,returned,519.75,David Wall,richmondlarry@example.net,Female,Josephberg,2025-06-14,Acme Student,Sports,Acme,173.25,4.44,2025-06,519.75
